11,2020-12-29,Tue,Matchweek 16,Away,D 0–0,West Ham,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2021-01-01,Fri,Matchweek 17,Away,W 1–0,West Ham,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
13,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
14,2021-01-16,Sat,Matchweek 19,Away,W 3–2,West Brom,Wolves,Y,RW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2021-01-26,Tue,Matchweek 20,Home,L 0–5,West Brom,Manchester City,Y,"RM,LM",58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2021-01-30,Sat,Matchweek 21,Home,D 2–2,West Brom,Fulham,Y,CM,90,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
18,2021-02-02,Tue,Matchweek 22,Away,L 1–2,West Brom,Sheffield Utd,Y,CM,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2021-02-07,Sun,Matchweek 23,Away,L 0–2,West Brom,Tottenham,Y,RM,79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2021-02-14,Sun,Matchweek 24,Home,D 1–1,West Brom,Manchester Utd,Y,RM,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
22,2021-03-04,Thu,Matchweek 29,Home,L 0–1,West Brom,Everton,N,LM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
23,2021-03-07,Sun,Matchweek 27,Home,D 0–0,West Brom,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
24,2021-03-13,Sat,Matchweek 28,Away,L 0–1,West Brom,Crystal Palace,N,RM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
25,2021-04-03,Sat,Matchweek 30,Away,W 5–2,West Brom,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
